gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
4169282057		Sánchez Cordero V., Magallón S., Espinosa, H., Reynoso V.H., Escalante, P. y Cervantes, F. 2021. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB CONABIO (vertebrados), proyecto KE002. Ciudad de México		CC_BY_4_0	2023-05-23			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		http://grscicoll.org/institution/instituto-de-biiología-universidad-nacional-autónoma-de-méxico	https://www.gbif.org/grscicoll/collection/fa972ec2-62cc-40d9-a0cd-a85618f8e632	8e701faef1b4ef60071daed021efc79a	IBUNAM	CNMA	Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM	Instituto de Biología, Universidad Nacional Autónoma de México	PreservedSpecimen				84d9e0b60b19c557f729e7a15fc9c6e5	3952		B. Villa R.; J. Villanueva		1														Curtido																						6001					1957	1	2																MEXICO	MX	CHIAPAS	TAPALAPA		Tapalapa													17.1888889	-93.105		90.0														Mapa, 1:50 000																														38553f70f2a7c03d3f1e231cdd38e5ac	7203							Lutra longicaudis subsp. annectens	Lontra annectens	Lutra		Larivière, 1999		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lutra; longicaudis	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lutra				longicaudis	annectens		subespecie		Major, 1897	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		sinónimo	taxonomicstatus: Inválido	
4169274236		Sánchez Cordero V., Magallón S., Espinosa, H., Reynoso V.H., Escalante, P. y Cervantes, F. 2021. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB CONABIO (vertebrados), proyecto KE002. Ciudad de México		CC_BY_4_0	2022-12-05			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		http://grscicoll.org/institution/instituto-de-biiología-universidad-nacional-autónoma-de-méxico	https://www.gbif.org/grscicoll/collection/fa972ec2-62cc-40d9-a0cd-a85618f8e632	8e701faef1b4ef60071daed021efc79a	IBUNAM	CNMA	Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM	Instituto de Biología, Universidad Nacional Autónoma de México	PreservedSpecimen			dynamicproperties: Medidas: 1230-528-140-20≡? | Testículos abdominales	acaacaaa4448a20b8e3630d92625c582	14544		C. Sánchez H.		1			MACHO											Taxidermia																						1514					1973	2	9																MEXICO		JALISCO			2 Km NW Francisco Villa																																																												38553f70f2a7c03d3f1e231cdd38e5ac	7203							Lutra longicaudis subsp. annectens	Lontra annectens	Lutra		Larivière, 1999		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lutra; longicaudis	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lutra				longicaudis	annectens		subespecie		Major, 1897	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		sinónimo	taxonomicstatus: Inválido	
4169270499		Sánchez Cordero V., Magallón S., Espinosa, H., Reynoso V.H., Escalante, P. y Cervantes, F. 2021. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB CONABIO (vertebrados), proyecto KE002. Ciudad de México		CC_BY_4_0	2022-12-02			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		20	5137	efe5b7f0301395bd086651e5b20b10f4	IBUNAM	CNMA	Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM	Instituto de Biología, Universidad Nacional Autónoma de México	PreservedSpecimen				45b1bd8077e0e21eae2553023ab69632	51		Coates L. R.		1																																									1982	1	20																MEXICO	MX	VERACRUZ DE IGNACIO DE LA LLAVE	SAN ANDRES TUXTLA		Laguna Escondida													18.58	-95.07		90.0																																												aee3b3b3b11eb3442e207605897c76c1	7200							Lontra longicaudis subsp. annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra; longicaudis	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				longicaudis	annectens		subespecie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		sinónimo		
4169266330		Sánchez Cordero V., Magallón S., Espinosa, H., Reynoso V.H., Escalante, P. y Cervantes, F. 2021. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB CONABIO (vertebrados), proyecto KE002. Ciudad de México		CC_BY_4_0	2022-12-02			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		20	5137	efe5b7f0301395bd086651e5b20b10f4	IBUNAM	CNMA	Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM	Instituto de Biología, Universidad Nacional Autónoma de México	PreservedSpecimen				6c8d56caa407163e5380a484dca79335	52		Coates L. R.		1																																									1982	1	20																MEXICO	MX	VERACRUZ DE IGNACIO DE LA LLAVE	SAN ANDRES TUXTLA		Laguna Escondida													18.58	-95.07		90.0																																												aee3b3b3b11eb3442e207605897c76c1	7200							Lontra longicaudis subsp. annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra; longicaudis	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				longicaudis	annectens		subespecie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		sinónimo		
4169255678		Sánchez Cordero V., Magallón S., Espinosa, H., Reynoso V.H., Escalante, P. y Cervantes, F. 2021. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB CONABIO (vertebrados), proyecto KE002. Ciudad de México		CC_BY_4_0	2022-12-05			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		http://grscicoll.org/institution/instituto-de-biiología-universidad-nacional-autónoma-de-méxico	https://www.gbif.org/grscicoll/collection/fa972ec2-62cc-40d9-a0cd-a85618f8e632	8e701faef1b4ef60071daed021efc79a	IBUNAM	CNMA	Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM	Instituto de Biología, Universidad Nacional Autónoma de México	PreservedSpecimen				97f31c5a4af2f377768b41e04cfae2ff	25910				1														Curtido																											1986	9	2																MEXICO		CAMPECHE			Delegación Sedue																																																												392e2df9b21c15de10c91b4f62159009	7202							Lutra longicaudis	Lontra longicaudis	Lutra		Ramírez-Pulido, Arroyo-Cabrales & González-Ruiz, 2008		1818	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lutra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lutra				longicaudis			especie		Olfers, 1818			sinónimo	taxonomicstatus: Inválido	
4169251241		Sánchez Cordero V., Magallón S., Espinosa, H., Reynoso V.H., Escalante, P. y Cervantes, F. 2021. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB CONABIO (vertebrados), proyecto KE002. Ciudad de México		CC_BY_4_0	2022-12-05			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		http://grscicoll.org/institution/instituto-de-biiología-universidad-nacional-autónoma-de-méxico	https://www.gbif.org/grscicoll/collection/fa972ec2-62cc-40d9-a0cd-a85618f8e632	8e701faef1b4ef60071daed021efc79a	IBUNAM	CNMA	Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM	Instituto de Biología, Universidad Nacional Autónoma de México	PreservedSpecimen				2547a46464b91270b71ec595000fbe1f	24560		J. P. Gallo; P. J. Polechla; F. Tovar		1			hembra											Curtido																						127					1987	5																	MEXICO		GUERRERO	COYUCA DE BENITEZ		Río Coyuca																																																												38553f70f2a7c03d3f1e231cdd38e5ac	7203							Lutra longicaudis subsp. annectens	Lontra annectens	Lutra		Larivière, 1999		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lutra; longicaudis	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lutra				longicaudis	annectens		subespecie		Major, 1897	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		sinónimo	taxonomicstatus: Inválido	
4169250893		Sánchez Cordero V., Magallón S., Espinosa, H., Reynoso V.H., Escalante, P. y Cervantes, F. 2021. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB CONABIO (vertebrados), proyecto KE002. Ciudad de México		CC_BY_4_0	2022-12-02			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		20	5137	efe5b7f0301395bd086651e5b20b10f4	IBUNAM	CNMA	Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM	Instituto de Biología, Universidad Nacional Autónoma de México	PreservedSpecimen				702dbab8f8bea37957b3e104259a98d1	269		Coates L. R.		1																																									1983	4	20																MEXICO	MX	VERACRUZ DE IGNACIO DE LA LLAVE	LERDO DE TEJADA		LERDO DE TEJADA													18.62	-95.51		90.0																																												aee3b3b3b11eb3442e207605897c76c1	7200							Lontra longicaudis subsp. annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra; longicaudis	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				longicaudis	annectens		subespecie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		sinónimo		
4169244968		Sánchez Cordero V., Magallón S., Espinosa, H., Reynoso V.H., Escalante, P. y Cervantes, F. 2021. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB CONABIO (vertebrados), proyecto KE002. Ciudad de México		CC_BY_4_0	2022-12-02			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		20	5137	efe5b7f0301395bd086651e5b20b10f4	IBUNAM	CNMA	Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM	Instituto de Biología, Universidad Nacional Autónoma de México	PreservedSpecimen				77ffcfd59f1a979fc2f0c7491064965a	393		Coates L. R.		1																																									1986	5	28																MEXICO	MX	VERACRUZ DE IGNACIO DE LA LLAVE	SAN ANDRES TUXTLA		Laguna Escondida													18.58	-95.07		90.0																																												aee3b3b3b11eb3442e207605897c76c1	7200							Lontra longicaudis subsp. annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra; longicaudis	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				longicaudis	annectens		subespecie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		sinónimo		
4169228359		Sánchez Cordero V., Magallón S., Espinosa, H., Reynoso V.H., Escalante, P. y Cervantes, F. 2021. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB CONABIO (vertebrados), proyecto KE002. Ciudad de México		CC_BY_4_0	2022-12-02			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		20	3696	efe5b7f0301395bd086651e5b20b10f4	IBUNAM	CNMA	Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM	Instituto de Biología, Universidad Nacional Autónoma de México	PreservedSpecimen				43e964540e47c0cfc971514a71df352c	130		Ceballos G. G.		1																																									1986	4	18																MEXICO	MX	JALISCO	LA HUERTA		Río San Nicolás, 2 km SSW Quemaro													19.62	-105.18		90.0																																												aee3b3b3b11eb3442e207605897c76c1	7200							Lontra longicaudis subsp. annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra; longicaudis	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				longicaudis	annectens		subespecie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		sinónimo		
4169203115		Sánchez Cordero V., Magallón S., Espinosa, H., Reynoso V.H., Escalante, P. y Cervantes, F. 2021. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB CONABIO (vertebrados), proyecto KE002. Ciudad de México		CC_BY_4_0	2022-12-05			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		http://grscicoll.org/institution/instituto-de-biiología-universidad-nacional-autónoma-de-méxico	https://www.gbif.org/grscicoll/collection/fa972ec2-62cc-40d9-a0cd-a85618f8e632	8e701faef1b4ef60071daed021efc79a	IBUNAM	CNMA	Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM	Instituto de Biología, Universidad Nacional Autónoma de México	PreservedSpecimen				0bd0009046688ee8179761d33e9e24ca	24562		J. P. Gallo		1			MACHO											Curtido																						123					1986	2	15																MEXICO		GUERRERO	AYUTLA DE LOS LIBRES		Río Pinela Poza del Magno Gacho.																																																												38553f70f2a7c03d3f1e231cdd38e5ac	7203							Lutra longicaudis subsp. annectens	Lontra annectens	Lutra		Larivière, 1999		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lutra; longicaudis	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lutra				longicaudis	annectens		subespecie		Major, 1897	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		sinónimo	taxonomicstatus: Inválido	
4169199296		Sánchez Cordero V., Magallón S., Espinosa, H., Reynoso V.H., Escalante, P. y Cervantes, F. 2021. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB CONABIO (vertebrados), proyecto KE002. Ciudad de México		CC_BY_4_0	2023-05-23			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		http://grscicoll.org/institution/instituto-de-biiología-universidad-nacional-autónoma-de-méxico	https://www.gbif.org/grscicoll/collection/fa972ec2-62cc-40d9-a0cd-a85618f8e632	8e701faef1b4ef60071daed021efc79a	IBUNAM	CNMA	Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM	Instituto de Biología, Universidad Nacional Autónoma de México	PreservedSpecimen				d519c976a94346c10b4db83628d93e16	3784		OSCAR SÁNCHEZ HERRERA		1														PIEL CURTIDA																						468					1983	11																	MEXICO	MX	TABASCO	HUIMANGUILLO		Huimanguillo													17.8291666	-93.3916666	NO DISPONIBLE	90.0														Gacetero, Principales Resultados por Localidad, XII Censo de Población y Vivienda 2000, INEGI																														38553f70f2a7c03d3f1e231cdd38e5ac	7203							Lutra longicaudis subsp. annectens	Lontra annectens	Lutra		Larivière, 1999		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lutra; longicaudis	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lutra				longicaudis	annectens		subespecie		Major, 1897	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		sinónimo	taxonomicstatus: Inválido	
4169181154		Sánchez Cordero V., Magallón S., Espinosa, H., Reynoso V.H., Escalante, P. y Cervantes, F. 2021. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB CONABIO (vertebrados), proyecto KE002. Ciudad de México		CC_BY_4_0	2022-12-05			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		http://grscicoll.org/institution/instituto-de-biiología-universidad-nacional-autónoma-de-méxico	https://www.gbif.org/grscicoll/collection/fa972ec2-62cc-40d9-a0cd-a85618f8e632	8e701faef1b4ef60071daed021efc79a	IBUNAM	CNMA	Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM	Instituto de Biología, Universidad Nacional Autónoma de México	PreservedSpecimen				0183600f4d666104e710f85e2b2b22ed	24557		J. P. Gallo; P. J. Polechla; F. Tovar		1			MACHO											Curtido																						124					1987	7	23																MEXICO		MEXICO	TEMASCALTEPEC		Planta Hidroeléctrica de Temascaltepec, Río Temascaltepec																																																												38553f70f2a7c03d3f1e231cdd38e5ac	7203							Lutra longicaudis subsp. annectens	Lontra annectens	Lutra		Larivière, 1999		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lutra; longicaudis	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lutra				longicaudis	annectens		subespecie		Major, 1897	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		sinónimo	taxonomicstatus: Inválido	
